Dept.,Course Code,Course Title,Section,Teacher,Exam Date,Exam Time,Room
BSCSE,MATH 201/MATH 2201,Coordinate Geometry and Vector Analysis,F,SiMu,"October 29, 2025",09:00 AM - 11:00 AM,328 (011161085-0112330021)                                                                                                                                                                                                                       329 (0112330037-0112430295)
BSCSE,MATH 201/MATH 2201,Coordinate Geometry and Vector Analysis,G,NzHn,"October 29, 2025",09:00 AM - 11:00 AM,330 (011191271-0112330589)                                                                                                                                                                                                                       401 (0112330592-0112420558)
BSCSE,MATH 201/MATH 2201,Coordinate Geometry and Vector Analysis,H,NzHn,"October 29, 2025",09:00 AM - 11:00 AM,402 (011211050-0112420637)
BSCSE,MATH 201/MATH 2201,Coordinate Geometry and Vector Analysis,I,MoIm,"October 29, 2025",09:00 AM - 11:00 AM,403 (011201048-0112330354)                                                                                                                                                                                                                       404 (0112330400-0112430230)
BSCSE,MATH 201/MATH 2201,Coordinate Geometry and Vector Analysis,K,MIA,"October 29, 2025",09:00 AM - 11:00 AM,425 (011212131-0112410472)                                                                                                                                                                                                                       428 (0112420035-0112420677)
BSCSE,MATH 201/MATH 2201,Coordinate Geometry and Vector Analysis,L,SiMu,"October 29, 2025",09:00 AM - 11:00 AM,429 (011193060-0112330260)                                                                                                                                                                                                                       431 (0112330850-0112420647)
BSCSE,MATH 201/MATH 2201,Coordinate Geometry and Vector Analysis,M,MdAIm,"October 29, 2025",09:00 AM - 11:00 AM,432 (011171008-0112420663)
BSCSE,MATH 201/MATH 2201,Coordinate Geometry and Vector Analysis,N,SIsm,"October 29, 2025",09:00 AM - 11:00 AM,601 (011213088-0112410133)                                                                                                                                                                                                                       602 (0112410150-0112420700)
BSCSE,MATH 201/MATH 2201,Coordinate Geometry and Vector Analysis,O,MoIm,"October 29, 2025",09:00 AM - 11:00 AM,603 (011181190-0112420734)
BSDS,MATH 1153,Advanced Calculus,BA,MUn,"October 29, 2025",09:00 AM - 11:00 AM,601 (0152330046-0152410048)
BSEEE,EEE 1001,Electrical Circuits I,B,SMB,"October 29, 2025",09:00 AM - 11:00 AM,630 (0212330022-0212520006)                                                                                                                                                                                                                       631 (0212520007-0212520054)
BSEEE,EEE 1001,Electrical Circuits I,C,KAM,"October 29, 2025",09:00 AM - 11:00 AM,701 (021183013-0212510008)                                                                                                                                                                                                                       702 (0212510034-0212520048)
BSEEE,EEE 311/EEE 3309,Digital Signal Processing,A,RM,"October 29, 2025",09:00 AM - 11:00 AM,604 (021201069-0212230109)                                                                                                                                                                                                                       605 (0212310001-0212330108)
BSEEE,EEE 311/EEE 3309,Digital Signal Processing,B,RM,"October 29, 2025",09:00 AM - 11:00 AM,701 (021181034-0212230083)                                                                                                                                                                                                                       702 (0212230085-0212330148)
BSCE,PHY 1201,Physics,A,NBZ,"October 29, 2025",11:30 AM - 01:30 PM,305 (0312230016-0312510027)
BSCE,MATH 2103,"Laplace Transformation, Probability and Statistics",A,MIA,"October 29, 2025",11:30 AM - 01:30 PM,301 (031221004-0312230035)
BSCSE,CSE 2217/CSI 227,Algorithms/Data Structure and Algorithms II,A,MdShA,"October 29, 2025",11:30 AM - 01:30 PM,603 (011183048-0112310459)                                                                                                                                                                                                                       604 (0112310531-0112410455)
BSCSE,CSE 2217/CSI 227,Algorithms/Data Structure and Algorithms II,B,ArBh,"October 29, 2025",11:30 AM - 01:30 PM,605 (011192131-0112330189)                                                                                                                                                                                                                       630 (0112330222-0112410411)
BSCSE,CSE 2217/CSI 227,Algorithms/Data Structure and Algorithms II,C,UR,"October 29, 2025",11:30 AM - 01:30 PM,631 (011161085-0112330304)                                                                                                                                                                                                                       632 (0112330336-0112410538)
BSCSE,CSE 2217/CSI 227,Algorithms/Data Structure and Algorithms II,D,MdShA,"October 29, 2025",11:30 AM - 01:30 PM,701 (011212076-0112330162)                                                                                                                                                                                                                       702 (0112330187-0112331114)
BSCSE,CSE 2217/CSI 227,Algorithms/Data Structure and Algorithms II,E,NtJT,"October 29, 2025",11:30 AM - 01:30 PM,703 (011213200-0112330292)                                                                                                                                                                                                                       706 (0112330327-0112410347)
BSCSE,CSE 2217/CSI 227,Algorithms/Data Structure and Algorithms II,F,MdShA,"October 29, 2025",11:30 AM - 01:30 PM,707 (011183014-0112330089)                                                                                                                                                                                                                       708 (0112330106-0112410340)
BSCSE,CSE 2217/CSI 227,Algorithms/Data Structure and Algorithms II,G,NtJT,"October 29, 2025",11:30 AM - 01:30 PM,711 (0112230007-0112330547)                                                                                                                                                                                                                       722 (0112330583-0112410406)
BSCSE,CSE 2217/CSI 227,Algorithms/Data Structure and Algorithms II,H,IAb,"October 29, 2025",11:30 AM - 01:30 PM,723 (011192099-0112320221)                                                                                                                                                                                                                       724 (0112320244-0112410288)
BSCSE,CSE 2217/CSI 227,Algorithms/Data Structure and Algorithms II,I,TaMo,"October 29, 2025",11:30 AM - 01:30 PM,725 (011213023-0112330165)                                                                                                                                                                                                                       728 (0112330290-0112410370)
BSCSE,CSE 2217/CSI 227,Algorithms/Data Structure and Algorithms II,J,NtJT,"October 29, 2025",11:30 AM - 01:30 PM,729 (011201265-0112330391)                                                                                                                                                                                                                       730 (0112330417-0112410038)
BSCSE,CSE 2217/CSI 227,Algorithms/Data Structure and Algorithms II,K,UR,"October 29, 2025",11:30 AM - 01:30 PM,731 (011191152-0112330646)                                                                                                                                                                                                                       732 (0112330651-0112410373)
BSDS,CSE 2217/CSI 227,Algorithms/Data Structure and Algorithms II,BB,JNM,"October 29, 2025",11:30 AM - 01:30 PM,302 (011182094-0152410063)
BSDS,CSE 2217/CSI 227,Algorithms/Data Structure and Algorithms II,BA,TaMo,"October 29, 2025",11:30 AM - 01:30 PM,303 (015222002-0152330079)                                                                                                                                                                                                                       304 (0152330089-0152410071)
BSDS,DS 1101,Fundamentals of Data Science,BB,FAH,"October 29, 2025",11:30 AM - 01:30 PM,305 (0152330040-0152510009)
BSDS,DS 1101,Fundamentals of Data Science,BA,FAH,"October 29, 2025",11:30 AM - 01:30 PM,306 (015222006-0152510065)
BSDS,DS 1101,Fundamentals of Data Science,BC,FAH,"October 29, 2025",11:30 AM - 01:30 PM,307 (0152330005-0152510031)
BSEEE,MAT 2105,Linear Algebra and Differential Equations,B,TN,"October 29, 2025",11:30 AM - 01:30 PM,302 (021213034-0212430091)
BSEEE,MAT 2105,Linear Algebra and Differential Equations,A,AM,"October 29, 2025",11:30 AM - 01:30 PM,303 (021202073-0212430070)
BSCE,SOC 4101,Introduction to Sociology,A,JJM,"October 29, 2025",02:00 PM - 04:00 PM,302 (0312520001-0312520014)
BSCE,MATH 2101,Matrices and Vector Analysis,CA,MdAIm,"October 29, 2025",02:00 PM - 04:00 PM,302 (031211005-0312430063)
BSCE,MATH 2101,Matrices and Vector Analysis,CB,MdAIm,"October 29, 2025",02:00 PM - 04:00 PM,303 (031221009-0312430065)
BSCSE,CSE 1115/CSI 211,Object Oriented Programming/Object-Oriented Programming,A,MTR,"October 29, 2025",02:00 PM - 04:00 PM,601 (011203012-0112420554)                                                                                                                                                                                                                       602 (0112420693-0112430742)
BSCSE,CSE 1115/CSI 211,Object Oriented Programming/Object-Oriented Programming,B,MdRIm,"October 29, 2025",02:00 PM - 04:00 PM,603 (011222025-0112430043)                                                                                                                                                                                                                       604 (0112430061-0112430724)
BSCSE,CSE 1115/CSI 211,Object Oriented Programming/Object-Oriented Programming,C,ATR,"October 29, 2025",02:00 PM - 04:00 PM,605 (0112230317-0112430727)
BSCSE,CSE 1115/CSI 211,Object Oriented Programming/Object-Oriented Programming,D,ATR,"October 29, 2025",02:00 PM - 04:00 PM,630 (0112230183-0112430729)
BSCSE,CSE 1115/CSI 211,Object Oriented Programming/Object-Oriented Programming,E,TW,"October 29, 2025",02:00 PM - 04:00 PM,631 (011222286-0112430697)
BSCSE,CSE 1115/CSI 211,Object Oriented Programming/Object-Oriented Programming,F,MdRIm,"October 29, 2025",02:00 PM - 04:00 PM,632 (011222184-0112420665)                                                                                                                                                                                                                       701 (0112420706-0112510364)
BSCSE,CSE 1115/CSI 211,Object Oriented Programming/Object-Oriented Programming,G,MNTA,"October 29, 2025",02:00 PM - 04:00 PM,702 (011222106-0112430678)
BSCSE,CSE 1115/CSI 211,Object Oriented Programming/Object-Oriented Programming,H,HAN,"October 29, 2025",02:00 PM - 04:00 PM,703 (011183006-0112430673)
BSCSE,CSE 1115/CSI 211,Object Oriented Programming/Object-Oriented Programming,I,SSSk,"October 29, 2025",02:00 PM - 04:00 PM,706 (011202081-0112430137)                                                                                                                                                                                                                       707 (0112430138-0112430701)
BSCSE,CSE 1115/CSI 211,Object Oriented Programming/Object-Oriented Programming,J,SdACh,"October 29, 2025",02:00 PM - 04:00 PM,708 (011221255-0112430510)
BSCSE,CSE 1115/CSI 211,Object Oriented Programming/Object-Oriented Programming,K,HAN,"October 29, 2025",02:00 PM - 04:00 PM,711 (011221158-0112420517)                                                                                                                                                                                                                       722 (0112430001-0112430709)
BSCSE,CSE 1115/CSI 211,Object Oriented Programming/Object-Oriented Programming,L,RJR,"October 29, 2025",02:00 PM - 04:00 PM,723 (0112230649-0112430374)
BSCSE,CSE 1115/CSI 211,Object Oriented Programming/Object-Oriented Programming,M,RaHR,"October 29, 2025",02:00 PM - 04:00 PM,724 (011202059-0112430662)
BSCSE,CSE 1115/CSI 211,Object Oriented Programming/Object-Oriented Programming,O,MHAK,"October 29, 2025",02:00 PM - 04:00 PM,725 (0112320042-0112430478)
BSCSE,CSE 1115/CSI 211,Object Oriented Programming/Object-Oriented Programming,P,RaHR,"October 29, 2025",02:00 PM - 04:00 PM,728 (011163013-0112430740)
BSCSE,CSE 1115/CSI 211,Object Oriented Programming/Object-Oriented Programming,Q,MdRIm,"October 29, 2025",02:00 PM - 04:00 PM,729 (011202182-0112420295)                                                                                                                                                                                                                       730 (0112420323-0112430640)
BSCSE,CSE 1115/CSI 211,Object Oriented Programming/Object-Oriented Programming,S,PB,"October 29, 2025",02:00 PM - 04:00 PM,731 (011221535-0112430730)
BSCSE,CSE 1115/CSI 211,Object Oriented Programming/Object-Oriented Programming,T,MAnAm,"October 29, 2025",02:00 PM - 04:00 PM,732 (011221108-0112430685)
BSCSE,CSE 1115/CSI 211,Object Oriented Programming/Object-Oriented Programming,U,ArMd,"October 29, 2025",02:00 PM - 04:00 PM,801 (0112230272-0112430579)
BSCSE,CSE 3421,Software Engineering,G,RNF,"October 29, 2025",02:00 PM - 04:00 PM,330 (011213062-011222263)
BSCSE,CSE 3421/CSI 321,Software Engineering,A,ShArn,"October 29, 2025",02:00 PM - 04:00 PM,401 (011192153-0112230101)                                                                                                                                                                                                                       402 (0112230104-0112231053)
BSCSE,CSE 3421/CSI 321,Software Engineering,B,ShArn,"October 29, 2025",02:00 PM - 04:00 PM,403 (011163056-011221494)                                                                                                                                                                                                                       404 (011221557-0112310481)
BSCSE,CSE 3421/CSI 321,Software Engineering,C,SSSk,"October 29, 2025",02:00 PM - 04:00 PM,425 (011193110-011221565)                                                                                                                                                                                                                       428 (011221608-0112230954)
BSCSE,CSE 3421/CSI 321,Software Engineering,D,ShArn,"October 29, 2025",02:00 PM - 04:00 PM,429 (011163072-0112310509)
BSCSE,CSE 3421/CSI 321,Software Engineering,E,SSSk,"October 29, 2025",02:00 PM - 04:00 PM,431 (011193029-011222060)                                                                                                                                                                                                                       432 (011222088-0112310567)
BSCSE,CSE 3421/CSI 321,Software Engineering,F,ArMd,"October 29, 2025",02:00 PM - 04:00 PM,601 (011181193-0112230454)
BSDS,DS 1115,Object Oriented Programming for Data Science,BA,RaK,"October 29, 2025",02:00 PM - 04:00 PM,305 (0152310008-0152510031)
BSDS,DS 1115,Object Oriented Programming for Data Science,BB,MTR,"October 29, 2025",02:00 PM - 04:00 PM,306 (0152330059-0152430102)                                                                                                                                                                                                                       307 (0152510001-0152510063)
BSDS,DS 1115,Object Oriented Programming for Data Science,BC,IAb,"October 29, 2025",02:00 PM - 04:00 PM,308 (015222004-0152510067)
BSEEE,ECO 2101,Economics,A,TrAd,"October 29, 2025",02:00 PM - 04:00 PM,303 (021193011-0212330055)                                                                                                                                                                                                                       304 (0212330071-0212420004)
BSEEE,EEE 4217/EEE 477,Power System Protection,A,MFK,"October 29, 2025",02:00 PM - 04:00 PM,301 (021131142-021221066)
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AA,NtAl,"October 30, 2025",09:00 AM - 11:00 AM,302 (0112410095-0112520025)                                                                                                                                                                                                                       303 (0112520068-0152520057)
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AB,SaB,"October 30, 2025",09:00 AM - 11:00 AM,304 (0112420079-0112520166)                                                                                                                                                                                                                       305 (0112520277-0152520040)
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AC,MD,"October 30, 2025",09:00 AM - 11:00 AM,306 (0112320260-0112520073)                                                                                                                                                                                                                       307 (0112520074-0152520081)
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AD,TMT,"October 30, 2025",09:00 AM - 11:00 AM,308 (0112331023-0112520095)                                                                                                                                                                                                                       309 (0112520096-0112520276)
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AE,MfHn,"October 30, 2025",09:00 AM - 11:00 AM,322 (0112330540-0112520117)                                                                                                                                                                                                                       323 (0112520118-0152520078)
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AF,SaB,"October 30, 2025",09:00 AM - 11:00 AM,324 (0112410236-0112520141)                                                                                                                                                                                                                       325 (0112520142-0152520082)
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AG,AJMSh,"October 30, 2025",09:00 AM - 11:00 AM,328 (0112230449-0112520250)                                                                                                                                                                                                                       329 (0112520252-0152520080)
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AH,NNS,"October 30, 2025",09:00 AM - 11:00 AM,330 (011221488-0112520183)                                                                                                                                                                                                                       401 (0112520184-0152520076)
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AI,AJMSh,"October 30, 2025",09:00 AM - 11:00 AM,402 (0112410151-0152520043)
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AJ,NaHu,"October 30, 2025",09:00 AM - 11:00 AM,403 (0112310344-0112520238)                                                                                                                                                                                                                       404 (0112520239-0152520045)
BSCSE,ECO 213/ECO 4101,Economics,A,TaA,"October 30, 2025",09:00 AM - 11:00 AM,302 (011181177-0112310249)                                                                                                                                                                                                                       303 (0112310303-0152410016)
BSCSE,ECO 213/ECO 4101,Economics,B,TaA,"October 30, 2025",09:00 AM - 11:00 AM,304 (011193102-0112230247)                                                                                                                                                                                                                       305 (0112230300-0152330096)
BSCSE,ECO 213/ECO 4101,Economics,C,AAsh,"October 30, 2025",09:00 AM - 11:00 AM,306 (011172009-0112230642)                                                                                                                                                                                                                       307 (0112230645-0152330158)
BSCSE,ECO 213/ECO 4101,Economics,D,TJT,"October 30, 2025",09:00 AM - 11:00 AM,308 (011161085-0112310265)                                                                                                                                                                                                                       309 (0112310267-0152410006)
BSCSE,ECO 213/ECO 4101,Economics,E,MdAkh,"October 30, 2025",09:00 AM - 11:00 AM,322 (011193065-0112230663)                                                                                                                                                                                                                       323 (0112230968-0152410014)
BSCSE,ECO 213/ECO 4101,Economics,F,SMRn,"October 30, 2025",09:00 AM - 11:00 AM,324 (011202072-0112230720)                                                                                                                                                                                                                       325 (0112230832-0152430063)
BSDS,DS 3521,Data Visualization,BA,IRR,"October 30, 2025",09:00 AM - 11:00 AM,425 (015221001-0152330150)
BSEEE,BDS 1201,History of the Emergence of Bangladesh,A,NaSa,"October 30, 2025",09:00 AM - 11:00 AM,428 (0152520029-0212520025)                                                                                                                                                                                                                       429 (0212520026-0212520054)
BSEEE,EEE 309/EEE 3307,Communication Theory,A,RM,"October 30, 2025",09:00 AM - 11:00 AM,328 (021183010-021221035)                                                                                                                                                                                                                       329 (021221061-0212310058)
BSCSE,MATH 1151,Fundamental Calculus,Z,ShIA,"October 30, 2025",11:30 AM - 01:30 PM,605 (011202170-0112420690)                                                                                                                                                                                                                       630 (0112430031-0112520101)
BSCSE,MATH 1151/MATH 151,Differential and Integral Calculus/Fundamental Calculus,A,TN,"October 30, 2025",11:30 AM - 01:30 PM,631 (011221542-0112510046)                                                                                                                                                                                                                       632 (0112510053-0152430038)
BSCSE,MATH 1151/MATH 151,Differential and Integral Calculus/Fundamental Calculus,B,NPn,"October 30, 2025",11:30 AM - 01:30 PM,701 (011182094-0112420016)                                                                                                                                                                                                                       702 (0112420260-0152510032)
BSCSE,MATH 1151/MATH 151,Differential and Integral Calculus/Fundamental Calculus,C,NPn,"October 30, 2025",11:30 AM - 01:30 PM,703 (0112230065-0112510042)                                                                                                                                                                                                                       706 (0112510043-0152510004)
BSCSE,MATH 1151/MATH 151,Differential and Integral Calculus/Fundamental Calculus,D,NSM,"October 30, 2025",11:30 AM - 01:30 PM,707 (011221352-0152430003)
BSCSE,MATH 1151/MATH 151,Differential and Integral Calculus/Fundamental Calculus,E,TN,"October 30, 2025",11:30 AM - 01:30 PM,708 (011221488-0112510215)                                                                                                                                                                                                                       711 (0112510253-0152510056)
BSCSE,MATH 1151/MATH 151,Differential and Integral Calculus/Fundamental Calculus,F,JAS,"October 30, 2025",11:30 AM - 01:30 PM,722 (011212025-0112510052)                                                                                                                                                                                                                       723 (0112510060-0152510019)
BSCSE,MATH 1151/MATH 151,Differential and Integral Calculus/Fundamental Calculus,G,MMBK,"October 30, 2025",11:30 AM - 01:30 PM,724 (011222154-0112430196)                                                                                                                                                                                                                       725 (0112430214-0152510041)
BSCSE,MATH 1151/MATH 151,Differential and Integral Calculus/Fundamental Calculus,H,SMYA,"October 30, 2025",11:30 AM - 01:30 PM,728 (011212019-0112420100)                                                                                                                                                                                                                       729 (0112420247-0152510054)
BSCSE,MATH 1151/MATH 151,Differential and Integral Calculus/Fundamental Calculus,I,JAS,"October 30, 2025",11:30 AM - 01:30 PM,730 (011213133-0112420718)                                                                                                                                                                                                                       731 (0112430164-0152510063)
BSCSE,MATH 1151/MATH 151,Differential and Integral Calculus/Fundamental Calculus,J,SIsm,"October 30, 2025",11:30 AM - 01:30 PM,732 (011222025-0112430741)                                                                                                                                                                                                                       801 (0112510099-0152510030)
BSCSE,MATH 1151/MATH 151,Differential and Integral Calculus/Fundamental Calculus,K,SMYA,"October 30, 2025",11:30 AM - 01:30 PM,802 (011213122-0112430110)                                                                                                                                                                                                                       803 (0112430207-0152510045)
BSCSE,MATH 1151/MATH 151,Differential and Integral Calculus/Fundamental Calculus,L,SiMu,"October 30, 2025",11:30 AM - 01:30 PM,804 (011221017-0112420407)                                                                                                                                                                                                                       805 (0112420521-0152510059)
BSCSE,MATH 1151/MATH 151,Differential and Integral Calculus/Fundamental Calculus,M,NSM,"October 30, 2025",11:30 AM - 01:30 PM,806 (011221255-0112510390)
BSCSE,MATH 1151/MATH 151,Differential and Integral Calculus/Fundamental Calculus,N,NPn,"October 30, 2025",11:30 AM - 01:30 PM,901 (0112230373-0112510007)                                                                                                                                                                                                                       902 (0112510017-0152510010)
BSCSE,MATH 1151/MATH 151,Differential and Integral Calculus/Fundamental Calculus,O,NSM,"October 30, 2025",11:30 AM - 01:30 PM,903 (011202283-0112410151)                                                                                                                                                                                                                       904 (0112420580-0152510028)
BSCSE,MATH 1151/MATH 151,Differential and Integral Calculus/Fundamental Calculus,P,MMBK,"October 30, 2025",11:30 AM - 01:30 PM,907 (011222065-0112430074)                                                                                                                                                                                                                       932 (0112430092-0152510058)
BSCSE,MATH 1151/MATH 151,Differential and Integral Calculus/Fundamental Calculus,Q,NSM,"October 30, 2025",11:30 AM - 01:30 PM,1028 (011203038-0152510031)
BSEEE,MAT 2107/MATH 187,"Complex Variables, Fourier and Laplace Transforms/Fourier & Laplace Transformations & Complex Variable",B,AM,"October 30, 2025",11:30 AM - 01:30 PM,302 (021182041-0212330041)                                                                                                                                                                                                                       303 (0212330044-0212420081)
BSEEE,MAT 2107/MATH 187,"Complex Variables, Fourier and Laplace Transforms/Fourier & Laplace Transformations & Complex Variable",A,TN,"October 30, 2025",11:30 AM - 01:30 PM,304 (021161098-0212330165)                                                                                                                                                                                                                       305 (0212410013-0212420065)
BSCSE,CSE 113/EEE 2113,Electrical Circuits,A,RbAn,"October 30, 2025",02:00 PM - 04:00 PM,731 (011201400-0112420543)
BSCSE,CSE 113/EEE 2113,Electrical Circuits,B,FaHa,"October 30, 2025",02:00 PM - 04:00 PM,732 (011211118-0112420078)                                                                                                                                                                                                                       801 (0112420083-0112430365)
BSCSE,CSE 113/EEE 2113,Electrical Circuits,C,AIMM,"October 30, 2025",02:00 PM - 04:00 PM,802 (011201422-0112420065)                                                                                                                                                                                                                       803 (0112420115-0112420680)
BSCSE,CSE 113/EEE 2113,Electrical Circuits,D,IHn,"October 30, 2025",02:00 PM - 04:00 PM,804 (011221382-0112330949)                                                                                                                                                                                                                       805 (0112331085-0112420715)
BSCSE,CSE 113/EEE 2113,Electrical Circuits,E,FzAn,"October 30, 2025",02:00 PM - 04:00 PM,806 (011222015-0112420218)                                                                                                                                                                                                                       901 (0112420228-0112420596)
BSCSE,CSE 113/EEE 2113,Electrical Circuits,F,FaHa,"October 30, 2025",02:00 PM - 04:00 PM,902 (0112230337-0112410091)                                                                                                                                                                                                                       903 (0112410139-0112430743)
BSCSE,CSE 113/EEE 2113,Electrical Circuits,G,SdACh,"October 30, 2025",02:00 PM - 04:00 PM,904 (011221255-0112430166)
BSCSE,CSE 113/EEE 2113,Electrical Circuits,H,IHn,"October 30, 2025",02:00 PM - 04:00 PM,907 (011192056-0112410152)                                                                                                                                                                                                                       932 (0112410259-0112430602)
BSCSE,CSE 113/EEE 2113,Electrical Circuits,I,MMIN,"October 30, 2025",02:00 PM - 04:00 PM,1028 (011211080-0112420013)                                                                                                                                                                                                                       1029 (0112420022-0112430369)
BSCSE,CSE 113/EEE 2113,Electrical Circuits,J,MFRn,"October 30, 2025",02:00 PM - 04:00 PM,1030 (011211049-0112330971)                                                                                                                                                                                                                       1031 (0112331000-0112420637)
BSCSE,CSE 113/EEE 2113,Electrical Circuits,K,AIMM,"October 30, 2025",02:00 PM - 04:00 PM,428 (011203048-0112410153)                                                                                                                                                                                                                       429 (0112410161-0112420643)
BSCSE,CSE 113/EEE 2113,Electrical Circuits,L,FaHa,"October 30, 2025",02:00 PM - 04:00 PM,302 (011221160-0112410380)                                                                                                                                                                                                                       303 (0112410436-0112420734)
BSCSE,CSE 113/EEE 2113,Electrical Circuits,M,SdACh,"October 30, 2025",02:00 PM - 04:00 PM,304 (011182080-0112510336)
BSCSE,CSE 113/EEE 2113,Electrical Circuits,N,MFRn,"October 30, 2025",02:00 PM - 04:00 PM,305 (011193123-0112331107)                                                                                                                                                                                                                       306 (0112331109-0112420631)
BSCSE,CSE 123/EEE 2123,Electronics,A,TY,"October 30, 2025",02:00 PM - 04:00 PM,307 (011191246-0112330048)                                                                                                                                                                                                                       308 (0112330117-0112331164)
BSCSE,CSE 123/EEE 2123,Electronics,B,TY,"October 30, 2025",02:00 PM - 04:00 PM,309 (011221173-0112330156)                                                                                                                                                                                                                       322 (0112330291-0112410038)
BSCSE,CSE 123/EEE 2123,Electronics,C,AbHn,"October 30, 2025",02:00 PM - 04:00 PM,323 (011162003-0112320272)                                                                                                                                                                                                                       324 (0112330106-0112420149)
BSCSE,CSE 123/EEE 2123,Electronics,D,TY,"October 30, 2025",02:00 PM - 04:00 PM,325 (011192103-0112330405)                                                                                                                                                                                                                       328 (0112330467-0112410373)
BSCSE,CSE 123/EEE 2123,Electronics,E,AbHn,"October 30, 2025",02:00 PM - 04:00 PM,329 (011193142-0112410411)
BSCSE,CSE 123/EEE 2123,Electronics,F,AdAn,"October 30, 2025",02:00 PM - 04:00 PM,330 (011222319-0112330231)                                                                                                                                                                                                                       401 (0112330265-0112410067)
BSCSE,CSE 123/EEE 2123,Electronics,G,NoAA,"October 30, 2025",02:00 PM - 04:00 PM,402 (011161085-0112330154)                                                                                                                                                                                                                       403 (0112330176-0112410176)
BSCSE,CSE 123/EEE 2123,Electronics,H,NoAA,"October 30, 2025",02:00 PM - 04:00 PM,404 (011192127-0112330389)                                                                                                                                                                                                                       425 (0112330411-0112420391)
BSCSE,CSE 123/EEE 2123,Electronics,I,AbHn,"October 30, 2025",02:00 PM - 04:00 PM,428 (011221570-0112330485)                                                                                                                                                                                                                       429 (0112330487-0112331157)
BSCSE,CSE 123/EEE 2123,Electronics,J,AdAn,"October 30, 2025",02:00 PM - 04:00 PM,431 (011221518-0112330212)                                                                                                                                                                                                                       432 (0112330217-0112410032)
BSCSE,CSE 123/EEE 2123,Electronics,K,NoAA,"October 30, 2025",02:00 PM - 04:00 PM,601 (011203038-0112330082)                                                                                                                                                                                                                       602 (0112330090-0112410314)
BSCSE,CSE 123/EEE 2123,Electronics,L,AbHn,"October 30, 2025",02:00 PM - 04:00 PM,603 (011211053-0112331071)
BSCSE,CSE 315/CSE 3715,Data Communication,A,AIMM,"October 30, 2025",02:00 PM - 04:00 PM,306 (011181190-011213082)                                                                                                                                                                                                                       307 (011213202-0112310573)
BSCSE,CSE 4181/CSE 481,Mobile Application Development,A,KAN,"October 30, 2025",02:00 PM - 04:00 PM,308 (011183016-011222129)                                                                                                                                                                                                                       309 (011222240-0112231018)
BSCSE,CSE 4531,Computer Security,A,MShH,"October 30, 2025",02:00 PM - 04:00 PM,328 (011183078-011213075)                                                                                                                                                                                                                       329 (011213078-0112310426)
BSCSE,CSE 4531,Computer Security,B,MMAS,"October 30, 2025",02:00 PM - 04:00 PM,330 (011201333-011221096)                                                                                                                                                                                                                       401 (011221104-0112230847)
BSCSE,CSE 4531,Computer Security,C,MMAS,"October 30, 2025",02:00 PM - 04:00 PM,402 (011183048-011213146)                                                                                                                                                                                                                       403 (011213168-0112310329)
BSCSE,CSE 4531,Computer Security,D,MNTA,"October 30, 2025",02:00 PM - 04:00 PM,404 (011191017-011221322)                                                                                                                                                                                                                       425 (011221424-0112230965)
BSEEE,EEE 255/EEE 3303,"Probability and Random Signal Analysis/Probability, Statistics and Random Variables",A,NAD,"October 30, 2025",02:00 PM - 04:00 PM,323 (021193011-0212310005)                                                                                                                                                                                                                       324 (0212310010-0212330160)
BSEEE,PHY 1101,Physics I,A,MASn,"October 30, 2025",02:00 PM - 04:00 PM,304 (021211012-0212430083)                                                                                                                                                                                                                       305 (0212430086-0212520008)
BSCE,CE 4221,Dynamics of Structures,A,TRnA,"November 01, 2025",09:00 AM - 11:00 AM,303 (031213008-031221059)
BSCE,CE 4141,Foundation Engineering,A,SAPa,"November 01, 2025",09:00 AM - 11:00 AM,305 (031221040-0312230037)
BSCSE,CSE 4891/CSE 491,Data Mining,A,Ojn,"November 01, 2025",09:00 AM - 11:00 AM,302 (011192011-011213109)                                                                                                                                                                                                                       303 (011213164-0112230964)
BSCSE,CSE 4891/CSE 491,Data Mining,B,Ojn,"November 01, 2025",09:00 AM - 11:00 AM,304 (011201135-011221129)                                                                                                                                                                                                                       305 (011221131-011221592)
BSCSE,PSY 101/PSY 2101,Psychology,A,NF,"November 01, 2025",09:00 AM - 11:00 AM,306 (011201020-0152520063)
BSEEE,EEE 211/EEE 2301,Signals and Linear System/Signals and Linear Systems,A,NAD,"November 01, 2025",09:00 AM - 11:00 AM,301 (021181044-0212320009)                                                                                                                                                                                                                       302 (0212320013-0212410042)
BSCE,CE 1101,Engineering Mechanics,A,JAJ,"November 01, 2025",11:30 AM - 01:30 PM,306 (031221014-0312510031)
BSCE,CE 2111,Mechanics of Solids I,CA,MSaIm,"November 01, 2025",11:30 AM - 01:30 PM,302 (031221042-0312430065)
BSCE,CE 2111,Mechanics of Solids I,CB,MSaIm,"November 01, 2025",11:30 AM - 01:30 PM,303 (031221035-0312430068)
